note_id,tfidf_alphafold,tfidf_alphafold2,tfidf_alphafold3,tfidf_amber,tfidf_cnn,tfidf_gromacs,tfidf_md模拟,tfidf_protocol,tfidf_transformer,tfidf_troubleshooting,tfidf_中间体,tfidf_临床,tfidf_代码,tfidf_优化,tfidf_催化效率,tfidf_催化机制,tfidf_创新,tfidf_创新 创新,tfidf_创新 发表,tfidf_力场,tfidf_动力学,tfidf_原理,tfidf_发表,tfidf_发表 创新,tfidf_发表 发表,tfidf_发表 影响因子,tfidf_实例,tfidf_实现,tfidf_展望,tfidf_工具,tfidf_工具 工具,tfidf_工具 操作,tfidf_工具 教程,tfidf_工具 步骤,tfidf_工具 软件,tfidf_应用,tfidf_底物结合,tfidf_影响因子,tfidf_影响因子 创新,tfidf_影响因子 影响因子,tfidf_性能,tfidf_成功,tfidf_技巧,tfidf_折叠机制,tfidf_挑战,tfidf_操作,tfidf_操作 工具,tfidf_操作 操作,tfidf_操作 步骤,tfidf_操作 软件,tfidf_教程,tfidf_教程 工具,tfidf_教程 操作,tfidf_教程 教程,tfidf_教程 步骤,tfidf_教程 软件,tfidf_方法学,tfidf_最新研究,tfidf_最新研究 影响因子,tfidf_期刊,tfidf_机遇,tfidf_标准化,tfidf_案例研究,tfidf_模型训练,tfidf_模拟时间,tfidf_步骤,tfidf_步骤 工具,tfidf_步骤 操作,tfidf_步骤 教程,tfidf_步骤 步骤,tfidf_步骤 软件,tfidf_注意力机制,tfidf_活性位点,tfidf_深度学习,tfidf_深度学习 深度学习,tfidf_深度学习 神经网络,tfidf_热力学,tfidf_特征工程,tfidf_神经网络,tfidf_神经网络 深度学习,tfidf_神经网络 神经网络,tfidf_端到端,tfidf_算法,tfidf_经典,tfidf_经验,tfidf_结构预测,tfidf_结构预测 神经网络,tfidf_综述,tfidf_蛋白质折叠,tfidf_表征学习,tfidf_软件,tfidf_软件 工具,tfidf_软件 教程,tfidf_软件 步骤,tfidf_软件 软件,tfidf_进展,tfidf_酶工程,tfidf_错误折叠,tfidf_预测精度,tfidf_验证
note_0051,0.0,0.0,0.0,0.3117919406099368,0.0,0.21435695916933156,0.25333095174557363,0.18655922042856754,0.0,0.0,0.2551188136831206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21435695916933156,0.18708713003428842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2551188136831206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25728048955394145,0.0,0.0,0.0,0.0,0.3675435565056307,0.0,0.0,0.1948699628812105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571663391563688,0.0,0.0,0.0,0.0,0.0,0.0,0.22052613390337839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2551188136831206,0.0,0.25728048955394145
note_0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2652547945452582,0.0,0.05272710814229157,0.0,0.0,0.0,0.3031483366231522,0.02665798660573385,0.06519297301218568,0.04090945159338337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2526236138526269,0.04240367652530543,0.027594582759417813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3031483366231522,0.027272967728922248,0.29051715593052085,0.0,0.0,0.0,0.3291696209896204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23232057538829468,0.023801616553601374,0.011570645957769788,0.0,0.343481343641343,0.21884852135652644,0.07073052278201382,0.00955950639316261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5009102928102919,0.0
note_0053,0.0,0.0,0.0,0.32343236347899484,0.0,0.32343236347899484,0.30640960750641616,0.0,0.0,0.0,0.2525719516311853,0.0,0.0,0.0,0.0,0.0,0.20159803727657272,0.014025716428019827,0.028051432856039654,0.17022755972578674,0.35657216700873223,0.0,0.24191764473188726,0.014182357950106377,0.02774673399803037,0.014509535037806628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2553575138836588,0.0,0.044041913888619146,0.0,0.0,0.0,0.17828608350436612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2553575138836588,0.0,0.16127842982125817,0.0,0.0,0.0,0.0,0.2553413395886801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2525719516311853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23771477800582147,0.0,0.0
note_0054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3492607200261843,0.3915953527566309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33867706184357266,0.04431142035392101,0.03363320113112336,0.022155710176960504,0.05474371309902951,0.06726640226224671,0.0,0.2328404800174562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28575877093051444,0.0,0.03363320113112336,0.02327625866178449,0.02242213408741557,0.2540077963826795,0.05674323687147208,0.0,0.021646969671943427,0.05474371309902951,0.02269729474858883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2963424291131261,0.04484426817483114,0.04329393934388685,0.010948742619805904,0.05605533521853893,0.03363320113112336,0.0,0.3704280363914076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2963424291131261,0.04233463273044658,0.03363320113112336,0.0,0.02269729474858883,0.0,0.2540077963826795,0.0,0.0,0.0
note_0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25564828148428437,0.0,0.0,0.0,0.0,0.0,0.0,0.22760903593041518,0.27313084311649827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2640264816792816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28135328449261915,0.0,0.0,0.0,0.0,0.35429672862033523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2640264816792816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40639918871156105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3277570117397979,0.0,0.0,0.4376606647662965
note_0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34641988810872987,0.0,0.0,0.0,0.2543590551466525,0.2543590551466525,0.0,0.0,0.0,0.0,0.23094659207248658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29069606302474577,0.03803374038324727,0.0,0.03803374038324727,0.0375904569069264,0.0,0.0,0.2180220472685593,0.0,0.0,0.0,0.0,0.0,0.0,0.23094659207248658,0.0,0.1816850393904661,0.0,0.0,0.0,0.0,0.29069606302474577,0.0,0.0,0.03716040776895885,0.0751809138138528,0.038963454972775716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3633700787809322,0.0,0.0743208155379177,0.0375904569069264,0.07698219735749552,0.0,0.0,0.2543590551466525,0.0,0.0,0.0,0.15396439471499104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29069606302474577,0.03633700787809322,0.0,0.0,0.038963454972775716,0.0,0.2180220472685593,0.11547329603624329,0.0,0.0
note_0057,0.0,0.0,0.0,0.339537750111879,0.0,0.33060254616156637,0.2769913224596907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3752785659131294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2576722768182758,0.03082332720513096,0.03119397979544001,0.03082332720513096,0.04569612170761901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3018446671299802,0.03238224959223007,0.03119397979544001,0.04857337438834511,0.03899247474430001,0.2429481467143743,0.03947098384114129,0.02339548484658001,0.015057780226149236,0.038080101423015836,0.03947098384114129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3752785659131294,0.30920673218193095,0.02339548484658001,0.030115560452298473,0.015232040569206335,0.03119397979544001,0.02339548484658001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28712053702607876,0.03681032525975368,0.02339548484658001,0.023979429984998146,0.023682590304684774,0.0,0.0,0.0,0.0,0.0
note_0058,0.0,0.3417802590695539,0.28285262819549284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3419809556797685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27358476454381486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3077828601117917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15348950599239497,0.0,0.013409127964153035,0.40070788994361484,0.0,0.0,0.0,0.3171722090502076,0.017717768185915552,0.387578416437071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28498412973314047,0.0,0.0,0.0,0.0
note_0059,0.3108662313328331,0.0,0.0,0.0,0.0,0.0,0.0,0.28415662950212084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5278320820402301,0.0,0.0,0.0,0.0,0.2719134968086034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24629569567977902,0.025233390101477682,0.01226667199351693,0.0,0.0,0.12992741295732418,0.024995093217312855,0.0,0.0,0.0,0.3518880546934868,0.0,0.23971720596403798,0.02678200525931872,0.0,0.3552756929518092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2879084083855801
note_0060,0.0,0.0,0.0,0.0,0.2813608191328059,0.0,0.0,0.0,0.2989458703286063,0.0,0.0,0.3736016561841433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2988813249473146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336241490565729,0.0,0.0,0.0,0.0,0.0,0.41096182180255764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2988813249473146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3604935495139076,0.0,0.0,0.0,0.0,0.0,0.0,0.13079169322366163,0.0,0.005493367757973651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29015334473070614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
note_0061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3085103299239319,0.037877455622467034,0.07575491124493407,0.0,0.0,0.0,0.25406733052559094,0.038300477314935875,0.03746602503595501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23591966405947734,0.0,0.03964611831430952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448056628561592,0.09796010640840082,0.36295332932227287,0.0,0.0,0.0,0.3084324128826308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15894439618293224,0.0,0.016623958499904,0.0,0.3289945737414729,0.13834807927170348,0.016936842876594662,0.013734482771274167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5140540214710513,0.0
note_0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318592659219947,0.0,0.4593503003757363,0.0,0.0,0.0,0.45129152317616195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4754678547748849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5077029635731822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
note_0063,0.24576039394867183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35746966392534085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2681022479440056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16873223212781818,0.0,0.04468370799066761,0.0,0.021819083597531635,0.022341853995333803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2681022479440056,0.0,0.2530983481917273,0.0,0.0,0.0,0.022341853995333803,0.2530983481917273,0.0,0.0,0.02156946497449671,0.0,0.06784808841812762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2109152901597727,0.04468370799066761,0.0,0.0,0.022341853995333803,0.0,0.0,0.0,0.2832190527206023,0.01904191236176642,0.0,0.2681022479440056,0.0,0.1540743685292874,0.0377241720279497,0.0,0.0,0.0,0.0,0.0,0.1904191236176642,0.020210546223452138,0.0,0.24576039394867183,0.0,0.3585559932716136,0.042183058031954546,0.022341853995333803,0.0,0.022616029472709208,0.0,0.0,0.22341853995333802,0.0,0.0
note_0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2180101721523948,0.0,0.0,0.0,0.0,0.0,0.177491724552048,0.0,0.04116191854705328,0.0,0.13080610329143688,0.0,0.29581954092007995,0.020810810832493434,0.08142962326630505,0.021290901696425196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37470475183210133,0.04413711126908922,0.04308394705880079,0.0,0.0,0.0,0.15260712050667635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29581954092007995,0.021290901696425196,0.236655632736064,0.0,0.0,0.0,0.17876131889303234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1381815368889089,0.0,0.018065469669424288,0.34881627544383165,0.24579681347791948,0.2050154160378473,0.0,0.029850878409148664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23981118936763426,0.40221296750932284,0.0
note_0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319938342706703,0.0,0.0,0.0,0.0,0.0,0.3122664979940645,0.03179300226067303,0.04768950339100955,0.0,0.3367772028491611,0.0,0.2589527056536145,0.02411105382834257,0.03930957739542617,0.024667278992077202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3427315221886074,0.04261375951031161,0.04991633315172199,0.0,0.0,0.0,0.294680052493016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39604531452905745,0.049334557984154405,0.2894177298481574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319938342706703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24416347206564176,0.0,0.0
note_0066,0.27977664435359006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38382022410918604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26751106528822055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3372965605807999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30082941285228204,0.03406471576852269,0.024839747644157115,0.0,0.0,0.23804305986036436,0.05061452757425747,0.034203755387487295,0.0,0.0,0.0,0.0,0.23845301037965883,0.0542329861267638,0.3372965605807999,0.2597925983283336,0.0,0.0,0.0,0.0,0.0,0.0,0.4419748035196688,0.0,0.0,0.0,0.0
note_0067,0.0,0.34747141703666296,0.19303967613147943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0962429733265195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32080991108839835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39371320816398664,0.03169979888738718,0.0,0.03169979888738718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32080991108839835,0.0,0.15142815698614873,0.0,0.032080991108839836,0.0,0.0,0.2119994197806082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2119994197806082,0.0,0.06194381309749694,0.0313303375378623,0.0,0.032080991108839836,0.0,0.0,0.0,0.0,0.0,0.2566479288707187,0.0,0.06033753080555999,0.0,0.0,0.34747141703666296,0.0,0.0,0.0,0.21874045772592432,0.0,0.0,0.0,0.0,0.09085689419168924,0.030285631397229746,0.0,0.0,0.0,0.0,0.0,0.32080991108839835,0.0,0.0
note_0068,0.0,0.0,0.0,0.36323111306413663,0.2368553910561068,0.36323111306413663,0.24765757708918404,0.0,0.26843610986358774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22160239470054977,0.013603652871481006,0.04081095861444302,0.280678587367742,0.0,0.0,0.29981500459486143,0.013755580717923764,0.0,0.014072912353096762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22160239470054977,0.02917385591579068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23463782968293506,0.04221873705929029,0.28677956961247614,0.0,0.0,0.0,0.0,0.19812606167134728,0.0,0.0,0.0,0.0,0.0,0.0,0.14211323463366407,0.0,0.0,0.0,0.0,0.0,0.0,0.18971622859853837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20527467224862592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
note_0069,0.0,0.36737629165746816,0.27553221874310113,0.0,0.0,0.0,0.0,0.29897150312048454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27094411456705936,0.0,0.0,0.0,0.0,0.30628465124971926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2323922895200277,0.0,0.05971241616637929,0.3280145461227394,0.0,0.43586661908613894,0.0,0.2601798623902903,0.029587235751416634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32984500903815916
note_0070,0.0,0.0,0.0,0.0,0.2575435955367935,0.0,0.0,0.0,0.20925417137364472,0.0,0.1468944687008933,0.0,0.0,0.0,0.0,0.0,0.31891542575854964,0.06933688111869621,0.013867376223739241,0.0,0.32316783114196523,0.0,0.2790509975387309,0.028044498752443532,0.027433493419417913,0.014345732871001595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2524747120588518,0.014869713293315821,0.01451490416767334,0.0,0.0,0.0,0.23503114992142923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2790509975387309,0.014345732871001595,0.19932214109909352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2897365449788927,0.0,0.0,0.0,0.0,0.2203417030513399,0.0,0.221021838143006,0.0,0.01005670717305264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32192949442099184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23503114992142923,0.0,0.0
note_0071,0.0,0.0,0.0,0.0,0.4013428878371313,0.0,0.0,0.0,0.20067144391856565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3789642209274459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35527895711948054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35527895711948054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28985875232681707,0.0,0.0,0.0,0.0,0.0,0.0,0.1913495732861539,0.0,0.02786108945462421,0.0,0.0,0.0,0.0,0.0,0.0,0.3079084295035498,0.0,0.24526509812269134,0.0,0.0,0.0,0.0,0.0,0.35527895711948054,0.0,0.0,0.0,0.0
note_0072,0.2739731863085614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33044991085831416,0.0323300911477268,0.0323300911477268,0.0,0.0,0.0,0.3201233511439919,0.021794105970497944,0.010659638954532175,0.04459376153233231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35110303028695883,0.05777819566791338,0.045119631108305296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28914367200102487,0.05574220191541539,0.33044991085831416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2622878001622878,0.03891778933723165,0.03783809901029944,0.0,0.0,0.23617246404027514,0.02891269568963558,0.03907663741443749,0.0,0.0,0.0,0.0,0.3210717620321611,0.020653119428644635,0.0,0.38812868060379524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
note_0073,0.0,0.3369608534998782,0.3128922211070297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2926463881452457,0.029643030708933954,0.01999966010280178,0.04940505118155659,0.058595082010166506,0.02999949015420267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3209670063528501,0.031142258351883906,0.02999949015420267,0.08304602227169042,0.03999932020560356,0.2737659760068427,0.04049018514073175,0.01999966010280178,0.03861648797627255,0.019531694003388837,0.010122546285182938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34928762456045453,0.02999949015420267,0.04827060997034068,0.019531694003388837,0.02999949015420267,0.02999949015420267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23195986385417366,0.0,0.027384383767914914,0.3489951696963024,0.0,0.0,0.0,0.32386764882726027,0.054275359830758915,0.0,0.0,0.0,0.2926463881452457,0.037760824276805896,0.04999915025700445,0.020498846350217956,0.03036763885554881,0.0,0.0,0.0,0.0,0.0
note_0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5610168307573878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45901377061968096,0.0,0.0,0.0,0.0,0.0,0.4250127505737787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4080122405508276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35701071048197414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
note_0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25103733823776525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3608661737167876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37029444998173056,0.04651021247498992,0.015689833639860328,0.03100680831665994,0.015322711888233418,0.031379667279720656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3608661737167876,0.0,0.3258591159839229,0.0651500209102265,0.031379667279720656,0.04886251568266987,0.015689833639860328,0.3258591159839229,0.09529425984838032,0.015689833639860328,0.06058965692306975,0.015322711888233418,0.03176475328279344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2518002259875768,0.015689833639860328,0.04544224269230231,0.04596813566470025,0.015689833639860328,0.015689833639860328,0.0,0.0,0.0,0.0,0.0,0.3294865064370669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17774133599123068,0.04443533399780767,0.0,0.03216289550830128,0.0,0.0,0.0,0.29810683915734626,0.0,0.0
